time,user_name,user_color,message
22542,andreaj_11,#FF0000,"vamooooooo"
22542,eliwatt_,#8A2BE2,"Madre miaa"
22542,israeell28,#DAA520,"Goooool"
22542,kenna_015,#8A2BE2,"fran es increible"
22542,jona_campos,#FF0000,"Vam9ooooooos"
22542,elchente30,#B22222,"VAMOSSSSSSSSSSSSSS KUNIIIIIIIIIIIIIIIIII"
22542,superhitzzx,#8A2BE2,"arbi renuncia"
22542,yeahdsg,#FF4500,"Que le pasaaaaaaa"
22542,daliiaa_7,#7EF0FF,"Vamos Fran"
22542,davidcomediadj,#8A2BE2,"sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenBAT2 sargenBAT2 sargenVAMOS sargenGOLAZO sargenGOLAZO sargenVAMOS sargenVAMOS sargenVAMOS sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenVAMOS sargenVAMOS sargenVAMOS sargenVAMOS sargenVAMOS sargenVAMOS"
22542,crisgms24,#FF0000,"Goooooool"
22543,taserini,#B22222,"jojojojo a ma mar aguero suuu"
22543,erme1990,#FF7F50,"tener a fran en el fantasy es un seguro de vida"
22543,bastianrest,#FF4500,"que sobrada"
22543,emmanuelelchido,#00FF7F,"ARGENSIMIOS"
22543,iluiscancino,#00FF7F,"GOOOOOOOL"
22543,martogonzalez08,#FF0000,"FRAN ES INCREÍBLE"
22543,rkkevin28,,"GOOOOOOL"
22543,juanjo0619,,"VAMOOOOOOOS GOOOOOOL"
22543,dk_vkc,#5F9EA0,"locura"
22543,lenssk,#1E90FF,"s"
22543,manpar_,#8A2BE2,"El resultado de la roja..."
22543,antonioblue30,#0000FF,"LET'S GOOOOOOOO"
22544,daniiboot,,"SIUUUUUUUUUUUUUU"
22544,jorgini9,#0078FF,"portero paquete"
22544,qbarbaridadcomohahechoeso,,"Fran MVP"
22544,natycas2710,,"Gooool"
22545,josevazquez__,#FF69B4,"GOOOOOOOOOOL"
22545,paez_zz,#00FFDF,"@arigameplays cerra el orto trola"
22545,rkoalex18,,"Fran God"
22545,javibelen8,#FF69B4,"GRANDE MIS NIÑOS"
22545,jesusjhs,#DAA520,"iba a gol si no entraba esa mano, creo que se viene goleada"
22545,ikers7to68,#DAA520,"4 goles y 1 asistencia"
22545,nicolaszzz_,#FF0000,"fran lleva 4 y 1 asistencia creo que queda claro el mvp"
22545,suguuha,#8A2BE2,"PENALTIQUILADORES"
22546,jnbaezah,,"8"
22546,gonzalezjunior,,"Me voy a hinchar en el fantasy con fran"
22546,f4cufrag4,#0000FF,"4 de fran y 4 de coro"
22546,eduramos28,#FF0000,"Que remate gerson"
22546,javim116,,"Pero lpm"
22546,elbielero,#00FF7F,"Robaquiladores"
22546,fireprof890,,"FRANNNNNNN GOOOOOOOOOOD"
22546,jmera4,#00FF7F,"TOMEN"
22546,borisxrn13,,"Cómo q 9 XDDDDD"
22546,jorgeteni,#00FF7F,"GOOLAZOOOOO"
22547,brunodiaz_alter,,"VoHiYo VoHiYo VoHiYo"
22547,comeioca,#FF98F6,"pffffff"
22547,angusbbq,,"Que bueno que es Bernat"
22547,arcielo,#FF69B4,"LOS AMOOOOOOOOO chikis5HuTaoFeli chikis5HuTaoFeli chikis5HuTaoFeli chikis5HuTaoFeli chikis5HuTaoFeli"
22547,giowqshed,#FF0000,"GOOOOOOOOOOOOOL"
22547,nox_khada,#9ACD32,"f"
22547,alvarobc_13,,"Y EL PORTERO?"
22547,rockero2000,#B22222,"@keyzer19 Es roja clara. Ocupa el espacio y evita el gol. SIn más."
22547,arigameplays,#D76FE8,"GOOOOOOL"
22547,apolodorotv,#00FF7F,"vamosssss"
22548,jonatanbustamante17,#FF0000,"QUE JUGADOR"
22548,xfinn2,#D2691E,"GOOOOOOOL"
22548,ars3vb,#FF0000,"Gooooooool"
22548,frijolrd,,"Toma penal"
22548,shir0124,#FF69B4,"GOOOOOOOL 0"
22548,jaegaarz,#0000FF,"@elnuwanda vamos mas mas que eso me nutre jajajaja"
22548,rafaelkodes,#8A2BE2,"Que bueno es fran"
22549,andrea_ac1,#9ACD32,"GOOOOOOL"
22549,aldair110,#1E90FF,"F kuni"
22549,thecatradora,#1E90FF,"QUE GOLAZOOOO"
22549,dilan23cr,#00FF7F,"Que pelota Gerson"
22549,laertes_5,#0000FF,"que inyustisia BibleThump"
22549,xuttani,#8A2BE2,"MVP"
22549,cimoo7,,"SIGAN ROBADOLE A KUNI"
22549,wulbeka,#939393,"No basta con el pase que ahora enchufa el gol"
22549,sxxn07,#00FF7F,"S3xo"
22549,diego_auroner,#1E90FF,"8??????"
22549,kingvillatoro17,,"se han venido arriba"
22549,kamilaleiane15,,"VAMOOOOOOO"
22549,saffroncubez,,"Robaniquiladores"
22549,elsebasmaya,#B22222,"El Magooooooooooo"
22549,jazmingry,#5F9EA0,"Uffff"
22550,angelvena34,,"Chau kunii, sos el mejor"
22550,yoryetdiana,#FF69B4,"LOSSS AMOOO LOS AMOOO"
22550,anghy_zb,#FF69B4,"Lo que juega aniquiladores OhMyDog"
22550,juancperu,,"9"
22550,albertotc11,#FF0000,"lo de fran que es"
22550,txzhing_,#FF7F50,"ufff"
22550,nomooreuwu,#FF0000,"que cogidon xdd"
22550,chane00,#2E8B57,"Viva México cabrones"
22550,omar5838k,#1E90FF,"Gooooooooooooooooool"
22551,polmarin06,,"VAMOOOOOOO"
22551,wolteeer,#8A2BE2,"jajajajajajaja"
22551,ferrrxc,#8A2BE2,"VAMOOOOOS"
22551,ck0091,#FF69B4,"pobre kun"
22551,aibysssm,#FF69B4,"MAGIAAAAAA"
22551,aiiron_,#FF0000,"@ivanchy00 demasiadoo....."
22551,luloceba,#FF7F50,"Uf aniquiladores jajaja"
22551,hbc00__,#008000,"GOOOOOOOOOOL"
22551,san_diazzz,#4D4A18,"5 GOLES"
22552,kolerth01,,"Fram es un Killer"
22552,claudiocavazos,,"0 xdd"
22552,kevgutierrez131,#FF0000,"🕷️🕷️🕷️"
22552,hugo22c,#DAA520,"Uffff"
22552,flakkpriet,#00FF7F,"PotFriend PotFriend PotFriend PotFriend"
22552,maoh1104,#FF69B4,"srchocBonk srchocBonk srchocBonk srchocBonk srchocBonk srchocBonk srchocBonk srchocBonk"
22552,diegomm1812,,"Esa lengua??"
22552,akahooodie,#2E8B57,"Cántalo cántalo cántalo cántalo cántalo"
22553,luisferdiaz,#FF0000,"GOOOOOOL"
22553,isaac15_l,,"Goooool"
22553,juanzo_096,#008000,"jdr"
22553,felix_anguila12,,"GOOOOOOOOOOOL"
22553,tincho2912,#1E90FF,"uffff que golazos!!!!los dos"
22553,notocasbro,#FF0000,"NO ES GOL DOBLE"
22553,iancolinxd,#8A2BE2,"Alv JAJAJAJAJ"
22554,heribertozaher,#0000FF,"GAAAAAAL"
22554,marceloca10,#0000FF,"PENALIQUIL"
22554,yovani19_,#0000FF,"El magooooooo"
22554,nati_qsmr,,"EAAAA"
22554,gove69,,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22554,hector2mar,,"GOOOOOOOOOL"
22554,jack_alejandr0,#00FF7F,"juanddAniquiladores juanddEscudo juanddAniquiladores juanddEscudo juanddAniquiladores juanddEscudo juanddAniquiladores juanddEscudo juanddAniquiladores juanddAniquiladores"
22554,jonnykss,,"VAMOSSSSSS"
22554,jimmy_013_,#FF0000,"CORO MVPPPPPÇ"
22554,avejima,#00FF7F,"lo ne nadir es de otro planeta"
22554,lpzz2305,,"franiquilador"
22554,daarkyzs,#8A2BE2,"VAMOOOOOS"
22555,nico_picca,#0000FF,"pero q jugador es fran"
22555,gravaleitor33,,"Que locura Fran"
22555,alaan16,#FF0000,"jajaajajajajajaja"
22555,jairoz45,#008000,"Esooooo"
22555,mohitodelicor7,#FF0000,"Muchos goles"
22555,nafamax,#8A2BE2,"Y ponen 9, que verguenza"
22555,ninaminin,#B22222,"9 goles en 4"
22556,hatchidw,#FF69B4,"ABUSADORRRRR FRANCISCO"
22556,temnitem,#C7FFCA,"A por el 10 xdd"
22556,vielka_13,#DAA520,"Que golazo"
22556,paulagaba,,"Lo de fran no tiene sentido"
22556,tdeme,#5F9EA0,"AAJAJAJAJ EL KUN"
22556,chochigo,#FF0000,"VAMOOOOOOS"
22557,aniquiladoresfc_,,"GOOOOOOOOOOOOOOOOOOOOLLLLLLLLLL"
22559,gove69,,"kleagueJuansguarnizo kleagueJuansguarnizo kleagueJuansguarnizo kleagueJuansguarnizo kleagueJuansguarnizo kleagueJuansguarnizo kleagueJuansguarnizo"
22560,arigameplays,#D76FE8,"SI QUE ESTÁN VIENDO EL PARTIDO EN 4 VAMOOOOOS"
22560,ey_lesly,#00FF7F,"GG Buen partido"
22561,gove69,,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22562,lcdm8,,"Y LO TENGO EN EL FANTASY SIUUU"
22564,ivanchy00,#FF4500,"DONDE ESTAN LOS QUE DECIAN PENANDEZ???"
22566,sr_chocolat,#FF00D0,"@AriGameplays pero JAJAJA"
22567,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
22567,dan_reyes_001,,"kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores"
22567,vielka_13,#DAA520,"Fran eres increíble"
22568,daliiaa_7,#7EF0FF,"kleagueGOL kleagueGOL kleagueGOL"
22570,notvdachi,#FF4500,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22572,djtroncosc,#00FF7F,"que bueno bernat"
22573,sergipascual_,#FFFF00,"@AriGameplays jfashjfahjashfsh"
22575,beyabo,#1E90FF,"Pero que hace juan con la lengua? ibaiKEKW ibaiKEKW"
22579,pmolina009,#2E8B57,"PowerUpL DarkMode PowerUpR"
22579,moobot,#54BC75,"40 minutti sin pedir McDe3livery son molto longo. Pide ahora."
22580,takhector,#FF0000,"@andrey_warrior8 Pues porque va ganando, supongo"
22587,jaegaarz,#0000FF,"@AriGameplays jajajajajja"
22590,davidprieto17,#FFFFFF,"Ostia quien marco el 8"
22591,sr_chocolat,#FF00D0,"VOTACIÓN ABIERTA PARA EL JUGADOR SIMYO MVP, refresca el directo si no ves la encuesta :D"
22591,naniiibg,#5F9EA0,"juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores"
22592,sr_chocolat,#FF00D0,"VOTACIÓN ABIERTA PARA EL JUGADOR SIMYO MVP, refresca el directo si no ves la encuesta :D"
22592,sr_chocolat,#FF00D0,"VOTACIÓN ABIERTA PARA EL JUGADOR SIMYO MVP, refresca el directo si no ves la encuesta :D"
22593,sr_chocolat,#FF00D0,"VOTACIÓN ABIERTA PARA EL JUGADOR SIMYO MVP, refresca el directo si no ves la encuesta :D"
22594,sr_chocolat,#FF00D0,"VOTACIÓN ABIERTA PARA EL JUGADOR SIMYO MVP, refresca el directo si no ves la encuesta :D"
22594,dcalleja14,,"dcalleja14 subscribed with Prime. "
22594,sr_chocolat,#FF00D0,"VOTACIÓN ABIERTA PARA EL JUGADOR SIMYO MVP, refresca el directo si no ves la encuesta :D"
22595,sr_chocolat,#FF00D0,"VOTACIÓN ABIERTA PARA EL JUGADOR SIMYO MVP, refresca el directo si no ves la encuesta :D"
22595,missrosi,#FF0000,"Vamosssss kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22598,oromislyann,#00FF7F,"kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores"
22599,sr_chocolat,#FF00D0,"VOTACIÓN ABIERTA PARA EL JUGADOR SIMYO MVP, refresca el directo si no ves la encuesta :D"
22600,sebastren,#29C28D,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22600,moobot,#54BC75," Simyo es más fácil que tener a un cactus por mascota. Tú haces tu propia tarifa: solo fibra, solo móvil o ambos, de prepago o de contrato, añades líneas adicionales, pones límites de consumo… Así, sí: https://bit.ly/3WJHXPl"
22601,dordokamaisu,#FF0000,"@AriGameplays ibaiKEKW ibaiKEKW ibaiKEKW"
22601,emmanuelelchido,#00FF7F,"Vamos jente"
22601,pmolina009,#2E8B57,"kleagueIkercasillas NewRecord kleagueJuansguarnizo"
22606,henry_mo20,#FF0000,"@exequielxx96 Sigue llo’rando wey"
22607,dcalleja14,,"Gou"
22611,mariomondri,,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22621,matugg,#00FF7F,"voten bien que luego se quejan :p"
22621,moobot,#54BC75," Toda la información de la Kings League InfoJobs en: https://kingsleague.pro"
22625,elnuwanda,#0000FF,"La pelota está unos cm más cerca del lado de Kuni.... xD"
22625,missrosi,#FF0000,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22626,beyabo,#1E90FF,"Ari basada kleagueOPA kleagueOPA kleagueOPA kleagueOPA ibaiGOOL ibaiGOOL ibaiGOOL ibaiGOOL"
22627,sr_chocolat,#FF00D0,"eso :p"
22628,xtatan_1,#9ACD32,"@alvarobc_13 golgolgolgolgol"
22631,hk_pablo,,"venga kuni a remontar!!"
22631,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
22635,dinix9696,,"Fran MVP???? Ni idea chicos..."
22653,dcalleja14,,"Cómo k Fran?"
22653,moobot,#54BC75," ¡No te quedes fuera de juego! Descarga la app de InfoJobs y mete un golazo en tu carrera laboral. Encuentra tu próximo trabajo: serás su fichaje estrella https://infojobs.onelink.me/2882600328/ynh6xdn6"
22656,lcdm8,,"QUE BUENO ES CORO"
22663,rofeeeee,#FF0000,"kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports"
22664,moobot,#54BC75," Dale a seguir a nuestra playlist: https://spotify.link/Spotify-UltimateMostoles"
22668,jaegaarz,#0000FF,"como le gusta aniquiladores tocar ene l area me van a matar de un infarto ajajajja"
22673,rofeeeee,#FF0000,"COMO QUE FRAN"
22678,dcalleja14,,"kleagueGerardromero"
22686,levidetto,#1E90FF,"El partido que hizo Nadir poniendo todos los balones de gol."
22686,hatchidw,#FF69B4,"@dcalleja14 la verdad si, solo metió 4 goles…"
22686,xtatan_1,#9ACD32,"@alvarobc_13 8-5"
22691,ericbailac7,,"Era de coro"
22691,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
22717,mariomondri,,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22717,moobot,#54BC75," ⚔️ ¡Sigue a FLOKI en Twitch: https://twitch.tv/officialfloki, una marca de criptomonedas reconocida por más de 3000 millones de personas! ⚔️ https://www.floki.com/"
22735,srabraham59,#FF69B4,"??"
22736,moobot,#54BC75," Descubre simyo, una compañía de fibra y móvil donde vas a hacer lo que te dé la gana. Crea tu propia tarifa y cambia cuando quieras. Así, sí. https://bit.ly/3WJHXPl"
22736,dinix9696,,"Parece que hay que marcar 10 goles para que te den MVP"
22736,leontrouble06,#008000,"kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores"
22738,jonatanbustamante17,#FF0000,"jonatanbustamante17 subscribed with Prime. "
22740,sr_chocolat,#FF00D0,"se están calentando"
22740,lcdm8,,"ostiaaaa como le ganen...."
22740,levidetto,#1E90FF,"Como patea Aniquiladores"
22742,novuk147,,"Le agarra de la pierna y no es amarilla?"
22742,jonatanbustamante17,#FF0000,"Q jugador fran"
22746,maoh1104,#FF69B4,"kleagueRoja kleagueRoja kleagueRoja kleagueRoja kleagueRoja kleagueRoja kleagueRoja kleagueRoja kleagueRoja"
22746,moobot,#54BC75," kleagueQueensLogo Twitter: https://twitter.com/QueensLeague | Instagram: https://www.instagram.com/queensleague | TikTok: https://www.tiktok.com/@queensleague | YouTube: https://www.youtube.com/@KingsLeagueOfficial"
22746,leontrouble06,#008000,"juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores"
22749,l_u_i_s__cb,,"Que hace"
22750,bet0_uwu,#FF0000,"Pero se cae pau no?"
22759,ey_lesly,#00FF7F,"@dinix9696 y sí"
22759,miguel29129,#0000FF,"kleagueRoja kleagueRoja kleagueRoja kleagueRoja kleagueRoja kleagueRoja"
22759,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
22767,erme1990,#FF7F50,"gol por el palo de la barrera"
22770,jaegaarz,#0000FF,"vamos vamos el que chuta chuta"
22771,jactii_,,"Ya salió la votación MVP?"
22775,godway35,#00FF7F,"kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores"
22776,epsilonepok,,"el q chuta chuta"
22777,shotoher_decimovongola,#FF4500,"el que chuta, chuta"
22777,san_diazzz,#4D4A18,"4 GOLES Y UNA ASISTENCIA"
22777,moobot,#54BC75,"Tu squad de domingo: McDelivery, Uber Eats y nuestro nuevo pack"
22780,dixie_gg,#FF69B4,"Goooooooool"
22780,sr_chocolat,#FF00D0,"@jactii_ si"
22786,matugg,#00FF7F,"ouch"
22787,vks19,#FF4500,"vks19 subscribed with Prime. "
22788,lcdm8,,"por que no lo chuta coro???"
22788,hk_pablo,,"edgar alvaro marco 4 tambien y no le dieron mvp :("
22795,arigameplays,#D76FE8,"Vamoooos"
22796,moobot,#54BC75," ¡Acumula gigas a lo bestia! En simyo los gigas que te sobran se acumulan y puedes gastarlos hasta en 4 meses, para que tú decidas cómo y cuándo los usas. Así, sí. Mira cómo va: https://bit.ly/3WJHXPl"
22797,jactii_,,"Quien lo ganó?"
22798,miguel29129,#0000FF,"MVP??"
22800,mr_tfuel,,"Arbitro MVP"
22803,vks19,#FF4500,"kleaguePeepoKunisports kleaguePeepoKunisports kleaguePeepoKunisports"
22807,jactii_,,"El MVP?"
22807,moobot,#54BC75," ¡Síguenos en nuestras redes para tener acceso a contenido exclusivo de la liga y participar en SORTEOS! Instagram: www.instagram.com/Kingsleague | Twitter: www.twitter.com/kingsleague | TikTok: https://www.tiktok.com/@kingsleague | YouTube: https://www.youtube.com/@KingsLeagueOfficial"
22816,lcdm8,,"@hk_pablo si no fuese por dani le hubiesen caido 20"
22816,matugg,#00FF7F,"Ggs"
22817,oromislyann,#00FF7F,"oromislyann subscribed at Tier 1. They've subscribed for 3 months! Viva Aniquiladores"
22818,sebasrkn1902,#0000FF,"GOOOOOLLLL"
22819,ey_lesly,#00FF7F,"XDDDDDD"
22820,erme1990,#FF7F50,"kleagueOPA kleagueGOL kleagueGOL kleagueGOL kleagueGOL"
22820,bet0_uwu,#FF0000,"Hjajajajaja8"
22820,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
22821,lkoba,#8A2BE2,"10 XD"
22821,mr_tfuel,,"Ostias"
22822,thegrefg,#FF0000,"10!!!!!!!!!"
22822,s2l6dxlv,#8A2BE2,"KEKW"
22823,mariomondri,,"FallCry FallCry"
22824,srabraham59,#FF69B4,"A chupppp"
22824,thekev189,,"thekev189 subscribed at Tier 1. They've subscribed for 3 months! ."
22825,l_u_i_s__cb,,"Nmms"
22826,notvdachi,#FF4500,"kleaguePeepoAniquiladores kleagueAniquiladores kleaguePeepoAniquiladores"
22826,beyabo,#1E90FF,"kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores"
22826,mariomondri,,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22827,gove69,,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22828,dordokamaisu,#FF0000,"ostia que potra"
22828,chituki,#FF0000,"El árbitro gano"
22829,jesusjhs,#DAA520,"la mayor goleada de aniquiladores?"
22829,levidetto,#1E90FF,"Harry Maguire"
22830,theammoshock,#FF0000,"10 ALV"
22831,aleccio02,,"Numames, si cabe el 10 xD"
22831,jonatanbustamante17,#FF0000,"JAJAJAJ la cara de juan, como estaran sis haters .."
22832,maoh1104,#FF69B4,"BloodTrail"
22834,mr_tfuel,,"10!!!!!!!!!"
22835,vielka_13,#DAA520,"juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores"
22839,fireprof890,,"kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores"
22840,lcdm8,,"ostiassss"
22840,moobot,#54BC75," ENTRA EN EL TWITTER DE GREFUSA Y GANA LOTAZOS: https://twitter.com/grefusa"
22841,larry_molnabo,#FF4500,"kleagueGOL kleagueGOL kleagueGOL kleagueGOL kleagueGOL"
22842,elgrandirtyy,#8A2BE2,"Espera que marcan otro"
22846,vielka_13,#DAA520,"10-5"
22847,futuregm100,#0000FF,"Vaya desastre kleagueKun kleagueKun kleagueKun kleagueKun kleagueKun kleagueKun kleagueKun"
22847,missrosi,#FF0000,"Y ahora que jajaja"
22848,matugg,#00FF7F,"Cine"
22849,takhector,#FF0000,"6 goles van??"
22850,jaegaarz,#0000FF,"doble manita que es estoooo"
22850,vielka_13,#DAA520,"juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores"
22852,naniiibg,#5F9EA0,"juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores"
22852,jesusjhs,#DAA520,"na, este arbitro es el mejorcito de todos"
22853,jonatanbustamante17,#FF0000,"Como andaran los haters de Juan"
22855,sr_chocolat,#FF00D0,"EsCine"
22857,karasblack7,#FF69B4,"Dato de mister chip: aniquiladores es el primer equipo en marcar 10 goles en la kingsleague BloodTrail"
22858,moobot,#54BC75," En simyo encuentras siempre la tarifa que necesitas. Fibra300+Móvil 40GB por solo 35,99€, y si quieres más gigas pues ponle 100GB y si quieres más fibra pues ponle 500Mbps. También puedes añadir líneas adicionales a tu aire desde 3€. Así, sí: https://bit.ly/3WJHXPl"
22859,kirli_,#8A2BE2,"Y todo esto en el partido en 4 xD"
22859,bet0_uwu,#FF0000,"Cine"
22860,chituki,#FF0000,"@jesusjhs de aniquiladores no de todos los partidos"
22861,elnuwanda,#0000FF,"Ojo, que Kuni cae dos posiciones en la tabla... Suben Troncos y Ultimate...."
22863,mrkraven24,#FF0000,"kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22866,thegrefg,#FF0000,"EsCine"
22867,laertes_5,#0000FF,"locurón, lo del doble distorsiona el resultado"
22868,mariomatass,#FF69B4,"Cine EsCine"
22869,sergipascual_,#FFFF00,"EsCine"
22873,jaegaarz,#0000FF,"ahora deberan decir doblequiladores"
22873,maoh1104,#FF69B4,"ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino srchocHola"
22874,hglezery,#1E90FF,"Buen partido de Beisbol 👏🏼👏🏼👏🏼"
22881,kirli_,#8A2BE2,"EsCine"
22882,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
22884,beth_mg,#9ACD32,"Ya acaben con esta masacre jaja"
22887,armandocastro27,#0000FF,"10 goles parece partido de béisbol. Tienen que quitar lo de los goles doble está muriendo la pelotita"
22888,matugg,#00FF7F,"Clap"
22888,ey_lesly,#00FF7F,"GG"
22891,erme1990,#FF7F50,"kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores"
22893,sebasrkn1902,#0000FF,"kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores"
22894,san_diazzz,#4D4A18,"Y el MVP???"
22894,mariomondri,,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22894,jaegaarz,#0000FF,"kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores kleaguePeepoAniquiladores"
22895,qbarbaridadcomohahechoeso,,"Mvp ???"
22895,jonatanbustamante17,#FF0000,"Masacre"
